id;fk;creator;created;last_editor;last_edited;area;perimeter;length;latitude;longitude;geom;fclass_osm;label;source;type;remarks
319;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.9907988;9.8874255;0101000020E6100000DD4598A25CC6234008AAEBF593F61740;village;Tinaku;OSM;Settlement;
320;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.7726879;10.31324;0101000020E61000001C9947FE60A02440470F327F3B171740;village;Tiogou;OSM;Settlement;
321;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.1407327;10.2701589;0101000020E610000059727044528A24403FE99F3B1C901840;village;Toangu;OSM;Settlement;
322;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.0716325;10.5884568;0101000020E6100000B637AE354A2D2540A852B3075A491840;village;Tohoti;OSM;Settlement;
323;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.9887813;9.9209328;0101000020E61000009EA0038184D72340E195C91583F41740;village;Tonenja;OSM;Settlement;
324;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.4017622;10.9090602;0101000020E6100000C130AA5670D125407813D78C679B1940;village;Tsi;OSM;Settlement;
325;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.48421;10.3530166;0101000020E6100000E6E37F97BEB42440AB9509BFD4EF1940;village;Tsoka;OSM;Settlement;
326;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.9777428;9.9627537;0101000020E6100000BC348F0DEEEC23400E99976835E91740;village;Tudig;OSM;Settlement;
327;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.4955556;10.7046545;0101000020E61000005EF58079C86825400D665DED72FB1940;village;Tum;OSM;Settlement;
328;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.9775256;10.3159377;0101000020E61000009C251296C2A12440D8028C78FCE81740;village;Tungo;OSM;Settlement;
329;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.5787616;10.1193973;0101000020E61000001E7695A4213D2440F8B880E1A6501A40;village;Vamage;OSM;Settlement;
330;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.4582222;10.1240058;0101000020E610000055072FB07D3F244066344D3338D51940;village;Ve;OSM;Settlement;
331;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.0690962;10.6175551;0101000020E6100000BEF49B2E303C25408B1C7D27C1461840;village;Venama;OSM;Settlement;
332;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.6042903;10.1356831;0101000020E6100000633D5A4178452440FD288F13CB6A1A40;village;Veneveme;OSM;Settlement;
333;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.4685856;10.0695691;0101000020E6100000D39FA28F9E23244093814DE7D4DF1940;village;Venewe;OSM;Settlement;
334;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.4716585;10.6733981;0101000020E61000008860C1A2C75825408C852172FAE21940;village;Wannte;OSM;Settlement;
335;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.3162999;11.0581232;0101000020E61000001A47F652C21D26408BE9F81EE4431940;village;Wannti;OSM;Settlement;
336;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.4709206;10.7629133;0101000020E6100000EB5D72929C862540010D800239E21940;village;Warr;OSM;Settlement;
337;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.1645746;10.1166206;0101000020E61000006D14FEB1B53B24405602733E86A81840;village;Wi;OSM;Settlement;
338;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.8220673;9.9547357;0101000020E6100000B8A51F1ED3E82340AF71A202CC491740;village;Wom Guzang;OSM;Settlement;
339;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.7929816;10.0251682;0101000020E610000062CCA7D8E20C2440AB51595E032C1740;village;Wontoko;OSM;Settlement;
340;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.1888898;10.8137794;0101000020E610000027518AB1A7A025402231E6536CC11840;village;Yan;OSM;Settlement;
341;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.268731;10.7095003;0101000020E61000001F01929F436B25407DAF21382E131940;village;Yeh;OSM;Settlement;
342;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.147425;10.6539127;0101000020E6100000CCE039A5CD4E254082734694F6961840;village;Yei;OSM;Settlement;
343;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.9128424;10.8163448;0101000020E6100000F28414F2F7A12540CD9B7928C0A61B40;village;Zabe;OSM;Settlement;
344;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.9449418;9.9150484;0101000020E6100000A683503981D42340557EBED29EC71740;village;Zang Tabi;OSM;Settlement;
345;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.806204;10.7986518;0101000020E610000077C883E3E8982540179E978A8D391B40;village;Zombu;OSM;Settlement;
346;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.5425432;10.1750347;0101000020E61000009154F0259E59244033ABD271902B1A40;village;Mekaf;OSM;Settlement;
347;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.5136963;10.2286021;0101000020E610000006989E550B752440094E2267060E1A40;village;Fungom;OSM;Settlement;
348;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.5313347;10.1691833;0101000020E6100000080F89319F5624407EEB1E3416201A40;village;Zhoa;OSM;Settlement;
349;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.5427478;10.1979407;0101000020E61000003E18C27B586524405FE74B14C62B1A40;village;Yemgeh;OSM;Settlement;
350;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.5555904;10.2723212;0101000020E6100000D40330AF6D8B2440E0E297B0EC381A40;village;Bu;OSM;Settlement;
351;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.5619725;10.2210486;0101000020E610000036A737482D712440650113B8753F1A40;village;Kung;OSM;Settlement;
352;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.194768;10.846173;0101000020E6100000348463963DB12540B43A394371C71840;village;Mbiame;OSM;Settlement;
353;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.850295;10.760438;0101000020E610000074452921588525402DCF83BBB3661B40;village;Ako;OSM;Settlement;
354;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.218136;10.3657259;0101000020E6100000AF99D76C40BB24402F52280B5FDF1840;village;Angin;OSM;Settlement;
355;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.206595;10.376631;0101000020E6100000CE5147C7D5C024408811C2A38DD31840;village;Anyatva;OSM;Settlement;
356;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.14923;10.415282;0101000020E6100000253CA1D79FD424400D54C6BFCF981840;village;Bangolan;OSM;Settlement;
357;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.452301;9.846166;0101000020E61000006AF981AB3CB12340DACA4BFE27CF1940;village;Benade;OSM;Settlement;
358;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.6177439;10.45836;0101000020E6100000D1967329AEEA2440C7365FDB91781A40;village;Bum;OSM;Settlement;
359;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.1827329;10.4062079;0101000020E6100000F1C05B7BFACF2440EB9C55551EBB1840;village;Choupa;OSM;Settlement;
360;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.1574309;10.3670341;0101000020E61000009908C0E4EBBB2440F684DB9035A11840;village;Djichami;OSM;Settlement;
361;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.2805489;10.559151;0101000020E6100000280D350A491E254011B7F935481F1940;village;Djottin;OSM;Settlement;
362;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.532586;10.477031;0101000020E61000003A5B40683DF42440D63A71395E211A40;village;Fonfuka;OSM;Settlement;
363;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.474989;10.799757;0101000020E6100000807EDFBF79992540C7D6338463E61940;village;Fuh;OSM;Settlement;
364;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.9179462;10.1895675;0101000020E6100000DBC4C9FD0E6124402DF3B116FAAB1B40;village;Furu Awa;OSM;Settlement;
365;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.1257349;10.465654;0101000020E6100000D0807A336AEE244003DD4DA6C0801840;village;Ibal;OSM;Settlement;
366;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.386339;10.8012442;0101000020E6100000283806AE3C9A254069AD68739C8B1940;village;Kakar;OSM;Settlement;
367;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.2200701;10.464188;0101000020E61000002C64AE0CAAED24404F4F690E5AE11840;village;Kessoten;OSM;Settlement;
368;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.197315;10.3165121;0101000020E61000009A93BCDF0DA224407C0A80F10CCA1840;village;Kikfuini;OSM;Settlement;
369;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.601474;10.444531;0101000020E6100000C91D369199E32440C493DDCCE8671A40;village;Kimbi;OSM;Settlement;
370;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.1606712;10.9119386;0101000020E610000088EBBD9DE9D22540E5A2B5FD86A41840;village;Kouki;OSM;Settlement;
371;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.3649661;10.6936171;0101000020E61000008AE4D0C7216325403C985EACB9751940;village;Kuvlu;OSM;Settlement;
372;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.279836;10.3256392;0101000020E61000005997642EBAA624404DF910548D1E1940;village;Laitom;OSM;Settlement;
373;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.444924;10.6222129;0101000020E6100000734C71B0923E254070D234289AC71940;village;Lassin;OSM;Settlement;
374;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.4096589;10.7082169;0101000020E6100000F2F2CF679B6A2540B40F689F7DA31940;village;Luh;OSM;Settlement;
375;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.47355;10.8001501;0101000020E610000042C81E46AD9925404D158C4AEAE41940;village;Mbipgo;OSM;Settlement;
376;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.2613813;10.9474268;0101000020E610000037B5222015E52540D4241D8AA70B1940;village;Mbonso;OSM;Settlement;
377;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.2531709;10.579113;0101000020E61000007C60C77F812825400F327F3B3F031940;village;Mbuh;OSM;Settlement;
378;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.207446;10.24114;0101000020E6100000CF83BBB3767B24407BBE66B96CD41840;village;Mbwene;OSM;Settlement;
379;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.223621;10.3498621;0101000020E610000042380B2021B3244096CB46E7FCE41840;village;Mulaon;OSM;Settlement;
380;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.4426911;10.763811;0101000020E61000006EA6423C12872540CBEBD2D050C51940;village;Ngarum;OSM;Settlement;
381;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.3350249;10.716412;0101000020E610000085ECBC8DCD6E2540F76173C410571940;village;Ngodzen;OSM;Settlement;
382;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.228245;10.314959;0101000020E61000006729594E42A12440EFE6A90EB9E91840;village;Njinikom;OSM;Settlement;
383;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.4000667;10.6329326;0101000020E6100000FE24E3BD0F442540E4DFC215AB991940;village;Noni;OSM;Settlement;
384;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.3443048;10.9503401;0101000020E61000009D2743FA92E625405C6CFF6F91601940;village;Nsop;OSM;Settlement;
385;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.5105059;10.883866;0101000020E6100000B91798158AC4254002A9030FC20A1A40;village;Ntamruh;OSM;Settlement;
386;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.4117989;10.711958;0101000020E61000004A404CC2856C2540771D609CAEA51940;village;Ntundip;OSM;Settlement;
387;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.47353;11.061159;0101000020E61000004EB6813B501F264014B35E0CE5E41940;village;Nwa;OSM;Settlement;
388;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.752832;10.735088;0101000020E6100000355D4F745D78254072874D64E6021B40;village;Nzibie;OSM;Settlement;
389;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.236704;10.5999829;0101000020E610000088516BF5303325405C548B8862F21840;village;Tadu;OSM;Settlement;
390;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.2895321;10.7056429;0101000020E6100000284FB4064A6925409D91521A7B281940;village;Takija;OSM;Settlement;
391;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.353755;10.7014162;0101000020E6100000EAC42F0620672540982F2FC03E6A1940;village;Takou;OSM;Settlement;
392;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.4554104;10.1108386;0101000020E6100000D34444D6BF3824407A08991A57D21940;village;Weh;OSM;Settlement;
393;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.507985;11.0654122;0101000020E6100000D28437B57D2126402A6F47382D081A40;village;Yang;OSM;Settlement;
394;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.9532949;10.2754595;0101000020E6100000BABE0F07098D24403DC6CB892CD01740;village;Kemkom;OSM;Settlement;
395;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.86348;9.76844;0101000020E610000061E0B9F7708923401500E31934741740;village;Widekum;OSM;Settlement;
396;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.117767;9.831859;0101000020E61000003BC43F6CE9A923402F3196E997781840;village;Njikwa;OSM;Settlement;
397;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.2336404;10.6740028;0101000020E61000002AD31EE516592540F118D46D3FEF1840;village;Kiyang;OSM;Settlement;
398;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.1867893;10.6805159;0101000020E6100000E6D07D946C5C25408FF8BAB145BF1840;village;Mba;OSM;Settlement;
399;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.1825762;10.6650721;0101000020E6100000CEF68D5484542540A01C6041F5BA1840;village;Melim;OSM;Settlement;
400;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.2083027;10.6579904;0101000020E6100000F629221EE45025408BAC904D4DD51840;village;Meluf;OSM;Settlement;
401;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.2172698;10.6813122;0101000020E61000004CBBE2F3D45C254044A275F97BDE1840;village;Mve;OSM;Settlement;
402;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.1911438;10.6688264;0101000020E61000002067F5697056254029554733BBC31840;village;Njaynui;OSM;Settlement;
403;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.2024701;10.6908751;0101000020E6100000D03D9061BA612540E1AB675254CF1840;village;Nso;OSM;Settlement;
404;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.2317603;10.6865736;0101000020E61000000E982C93865F25406B0B749252ED1840;village;Sanyere;OSM;Settlement;
405;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.1834527;10.6949073;0101000020E6100000DA80BEE3CA6325409C734B06DBBB1840;village;Shishong;OSM;Settlement;
406;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.2230844;10.6591832;0101000020E61000002F25DC7580512540BBFDA83C70E41840;village;Toi;OSM;Settlement;
407;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.1830774;10.6405617;0101000020E6100000EC2301B4F7472540FE8B56A478BB1840;village;Djamie;OSM;Settlement;
408;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.1716317;10.6567235;0101000020E6100000810706103E502540D9D36938C0AF1840;village;KI;OSM;Settlement;
409;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.1997319;10.6357648;0101000020E61000005EE5BFF6824525402CDFE98486CC1840;village;Kai;OSM;Settlement;
410;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.2444716;10.6997185;0101000020E6100000F6CFD3804166254003345BC356FA1840;village;Kikay;OSM;Settlement;
411;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.219416;10.7174086;0101000020E610000001BD152E506F254065E08096AEE01840;village;Kishi;OSM;Settlement;
412;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.2425522;10.7272713;0101000020E610000089A361E75C7425409A4A9A9A5FF81840;village;Kitiwum;OSM;Settlement;
413;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.1881398;10.6396761;0101000020E6100000CF1033A083472540CE4D40B8A7C01840;village;Kokenku;OSM;Settlement;
414;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.1705311;10.6717784;0101000020E61000008451A456F3572540BACD65B49FAE1840;village;Manum;OSM;Settlement;
415;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.1870815;10.7270474;0101000020E61000009E488B8E3F7425401ABFF04A92BF1840;village;Mbuluf;OSM;Settlement;
416;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.1766942;10.6403403;0101000020E6100000259F0DAFDA47254050920953EFB41840;village;Nkarkui;OSM;Settlement;
417;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.1716317;10.6858739;0101000020E6100000265C23DD2A5F2540D9D36938C0AF1840;village;Nseni;OSM;Settlement;
418;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.2499183;10.6915257;0101000020E6100000E0AF13A80F6225400BB03495EAFF1840;village;Ntenla;OSM;Settlement;
419;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.1656153;10.6595279;0101000020E6100000609912A4AD51254071DEA40E97A91840;village;Shangwai;OSM;Settlement;
420;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.3492299;10.7699271;0101000020E6100000B69B85E2338A25403324DD859C651940;village;Tatum;OSM;Settlement;
421;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.539828;10.7699492;0101000020E6100000A82913C8368A254040DCD5ABC8281A40;village;Binka;OSM;Settlement;
422;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.0058673;10.2920591;0101000020E610000096FF35C5889524409A76D61302061840;village;Bambui Marker;OSM;Settlement;
423;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.0093193;10.3059788;0101000020E6100000E589D640A99C2440EEE2A2FF8A091840;locality;Sagba Pass;OSM;Settlement;
424;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.9735678;10.1694713;0101000020E6100000A13836F1C456244032C115F5EEE41740;village;Bayele (Bamenda);OSM;Settlement;
425;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.6063293;10.2730159;0101000020E6100000769373BDC88B2440216D8896E16C1A40;village;Mundabi;OSM;Settlement;
426;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.5952372;10.2240822;0101000020E6100000413BF1E6BA72244050734DDC85611A40;village;Munken;OSM;Settlement;
427;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.950264;10.1524458;0101000020E61000003BD33A600D4E2440BB438A0112CD1740;locality;T-junction (Bamenda);OSM;Settlement;
428;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.9582398;10.160079;0101000020E6100000828DEBDFF5512440FFE66AD03CD51740;locality;Veterinary junction (Bamenda);OSM;Settlement;
429;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.2632498;9.9902112;0101000020E61000000D4460F6FCFA2340D3B6065B910D1940;village;Otang;OSM;Settlement;
430;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.9134422;9.6060611;0101000020E61000006DC1F7A34D3623402A255F645DA71740;village;Mantoh;OSM;Settlement;
431;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.930073;9.6045485;0101000020E610000014B18861873523400892770E65B81740;village;Menda;OSM;Settlement;
432;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.9359687;9.605882;0101000020E61000005B785E2A363623408C5132946EBE1740;village;Anjake;OSM;Settlement;
433;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.990921;10.18537;0101000020E6100000AD510FD1E85E2440B0AD9FFEB3F61740;locality;Mile 4 junction (Bamenda);OSM;Settlement;
434;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.0889929;10.3769187;0101000020E61000006D80E37CFBC02440074E6CF4205B1840;village;Ndawara;OSM;Settlement;
435;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.0086246;10.2607462;0101000020E6100000D01CA38680852440ABC31BE3D4081840;locality;Government school Junction;OSM;Settlement;
436;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.8412466;10.3968686;0101000020E61000005D9E735C32CB24401A7CABBF6F5D1740;locality;Gold bag junction;OSM;Settlement;
437;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.8555845;10.418756;0101000020E6100000EF01BA2F67D62440A9DBD9571E6C1740;locality;Njonoun Bridge;OSM;Settlement;
438;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.0672229;10.4434828;0101000020E610000051AD742D10E324404B2B7414D6441840;locality;Carrefour zefa II;OSM;Settlement;
439;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.8594279;10.4504843;0101000020E610000010B9CFE0A5E6244070140FDE0D701740;locality;Carrefour Njikah;OSM;Settlement;
440;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.9432393;10.439132;0101000020E61000001041D5E8D5E024402E35E785E0C51740;locality;Power Junction;OSM;Settlement;
441;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.9829484;10.3873926;0101000020E6100000C16CA75258C62440429F7E068AEE1740;village;Ngwalang;OSM;Settlement;
442;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.9868209;10.3811439;0101000020E6100000C923134B25C324408209922D81F21740;village;Nsangtah;OSM;Settlement;
443;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.2403016;10.4692118;0101000020E61000006ACB6F873CF02440B5B4649F11F61840;village;Jikijem;OSM;Settlement;
444;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.9932541;10.1618982;0101000020E610000002902452E4522440BE78509A17F91740;village;Ntasen (Bamenda);OSM;Settlement;
445;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.7743651;10.1590926;0101000020E61000003B12D49574512440B3A72E2AF3181740;village;Matazem;OSM;Settlement;
446;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.0907165;10.1139543;0101000020E6100000267ACF37583A244091D442C9E45C1840;village;Bafut;OSM;Settlement;
447;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.2108889;10.6867788;0101000020E6100000192C8B78A15F25408F5B8242F3D71840;city;Kumbo;OSM;Settlement;
448;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.9614117;10.1516505;0101000020E610000017D86322A54D244091F7054F7CD81740;city;Bamenda (unspecified);OSM;Settlement;
449;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.5783833;10.7062394;0101000020E6100000174BEC3598692540D13538B643501A40;town;Nkambe;OSM;Settlement;
450;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.887897;10.011026;0101000020E6100000B7CF2A33A5052440B5DD04DF348D1740;town;Bali;OSM;Settlement;
451;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.7282262;10.8971603;0101000020E6100000028A479858CB2540865C0421B4E91640;town;Foumban;OSM;Settlement;
452;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.3877985;10.0766388;0101000020E6100000993567333D2724405DC0CB0C1B8D1940;town;Wum;OSM;Settlement;
453;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;9.3070698;13.3934527;0101000020E6100000B90BDEA172C92A40B42DB940389D2240;city;Garoua;OSM;Settlement;
454;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.8066421;8.8539069;0101000020E610000051A8024933B521409B4EFC62003A1740;town;Ekok;OSM;Settlement;
455;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.447115;11.906453;0101000020E6100000E1B88C9B1AD027404434BA83D8C91140;town;Mbandjock;OSM;Settlement;
456;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;5.139606;10.5235424;0101000020E61000008223DCBF0D0C25402F4D11E0F48E1440;town;Bagangté;OSM;Settlement;
457;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.969409;10.699308;0101000020E61000008FA9BBB20B662540D1CABDC0ACE01340;town;Tonga;OSM;Settlement;
458;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.003224;10.01384;0101000020E6100000D7C0560916072440CD3FFA264D031840;town;Mbengwi;OSM;Settlement;
459;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.720989;9.72244;0101000020E6100000FDA4DAA7E37123405D1ABFF04AE21240;town;Loum;OSM;Settlement;
460;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;4.750021;9.669115;0101000020E6100000AD86C43D96562340BC40498105001340;town;Tombel;OSM;Settlement;
461;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.608123;13.570404;0101000020E6100000E2033BFE0B242B400DE4D9E55B372540;town;Mogodé;OSM;Settlement;
462;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.536546;14.140218;0101000020E6100000FE9E58A7CA472C4067994528B6122540;town;Gazawa;OSM;Settlement;
463;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.5123086;13.5853261;0101000020E61000008EFDD1DCAF2B2B404AEB14504D062540;town;Roumsiki;OSM;Settlement;
464;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;11.048338;14.13415;0101000020E61000004D840D4FAF442C40DF4E22C2BF182640;town;Mora;OSM;Settlement;
465;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;9.5577401;13.7630218;0101000020E610000026451ACBAA862B40E655421C901D2340;town;Boula-Ibi;OSM;Settlement;
466;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;8.524341;13.5640503;0101000020E610000015996F33CB202B4064E76D6C760C2140;town;Gouna;OSM;Settlement;
467;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.749679;11.80568;0101000020E61000002315C616829C2740F0FD0DDAABFF1A40;town;Banyo;OSM;Settlement;
468;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;6.5078512;14.0860674;0101000020E6100000E580B806112C2C40FBEF1C250A081A40;town;Bindiba;OSM;Settlement;
469;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;9.712335;13.550407;0101000020E61000009CFA40F2CE192B40A297512CB76C2340;city;Dembo;OSM;Settlement;
470;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;10.8467761;15.0566515;0101000020E6100000E789E76C011D2E40A01111A38CB12540;town;Pouss;OSM;Settlement;
471;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;12.0755638;15.0246194;0101000020E6100000BDB1FBE99A0C2E40E185634CB0262840;city;Kousséri;OSM;Settlement;
472;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;11.693607;14.643042;0101000020E6100000ABE80FCD3C492D40A88DEA7420632740;town;Zgagué;OSM;Settlement;
473;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;12.376772;14.224692;0101000020E61000007D586FD40A732C40D7187442E8C02840;town;Fotokol;OSM;Settlement;
474;0;7;2017-03-23 12:36:44.559086+01;;;0;0;0;3.933871;15.1096895;0101000020E6100000DF6DDE3829382E406876DD5B91780F40;town;Gari-Gombo;OSM;Settlement;
